action,cms_account_id,name,legal_name,website,street_address,city,state_province,postal_zip,country,region,timezone,latitude,longitude,segment,marina_type,ownership_type,parent_company,slip_count,slip_mix,avg_boat_size_range,power_demand_intensity,seasonality,expansion_plans,expansion_notes,contact_name,contact_title,contact_email,contact_phone,contact_linkedin,tags,notes,lead_source
EXISTING,762,Harbour Authority of French Creek,,,,Regional District of Nanaimo,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,804,Newcastle Island Marine Park,,,,Regional District of Nanaimo,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,805,Newcastle Marina Holdings Ltd,,,,Regional District of Nanaimo,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,814,Page's Inn marina,,,,Regional District of Nanaimo,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,815,Page's Resort & Marina,,,,Regional District of Nanaimo,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,831,Port of Nanaimo,,,,Regional District of Nanaimo,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,856,Silva Bay Resort & Marina Ltd,,,,Regional District of Nanaimo,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,868,Stones Marina,,,,Regional District of Nanaimo,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,871,Sunshine Beach PRIVATE Marina,,,,Regional District of Nanaimo,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,885,Townsite Marina Ltd,,,,Regional District of Nanaimo,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,895,W. E. Mills Landing & Marina,,,,Regional District of Nanaimo,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,897,Waterfront Suites & Marina,,,,Regional District of Nanaimo,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,865,Starlite Marina,,,,Regional District of Okanagan-Similkameen,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,840,Richmond Marina,,,,Richmond,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,842,River Rock Marina,,,,Richmond,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,867,STEVESTON HARBOUR-Paramount Pond,,,,Richmond,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,857,Skyline Marina,,,,Richmond,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,866,Steveston Harbour Authority Gulf Sitek,,,,Richmond,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,891,Vancouver Marina,,,,Richmond,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,853,Shawl Bay Marina,,,,Shawl Bay,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,725,Cowbay Harbour,,,,Skeena-Queen Charlotte Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,736,DelKatla Slough Harbour Authority,,,,Skeena-Queen Charlotte Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,770,Hartley Bay,,,,Skeena-Queen Charlotte Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,797,Masset Marina,,,,Skeena-Queen Charlotte Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,824,Porpoise Harbour Marina Complex - PEHA,,,,Skeena-Queen Charlotte Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,828,Port Edward Harbour Authority,,,,Skeena-Queen Charlotte Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,846,Rushbrook Harbour,,,,Skeena-Queen Charlotte Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,701,Blue Heron Marina Ltd,,,,Squamish-Lillooet Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,864,Squamish Harbour Authority,,,,Squamish-Lillooet Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,664,April Point Marina,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,697,Blind Channel Resort,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,698,Blind Channel Resort- Marina,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,720,Coast Marina,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,729,Critter Cove Marina,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,737,Denham Bay Wilderness Retreat,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,738,Dent Island Lodge,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,739,Discovery Harbour Authority,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,744,Fair Harbour Marina and Campground,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,748,Fisherman's Wharf,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,751,Freshwater Marina,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,760,Gorge Harbour Marina,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,773,HERIOT BAY INN marina,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,772,Heriot Bay harbour,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,781,Kelsey Bay Marina,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,782,"Kelsey Bay Small Craft Harbour, DFO",,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,837,Quathiaski Cove harbour,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,839,Refuge Cove Marina,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,850,Sea Otter Lodge,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,877,The Fisherman’s Landing and Lodge,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,886,Tuta Marina,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,902,Westview Marina and Lodging,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,905,Zeballos Fuels & Marina,,,,Strathcona Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,665,Backeddy Resort & Marina,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,667,Bathgate's Store & Marina,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,248,Buccaneer Marina,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,722,Coho Marina Resort,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,757,Gibsons Landing Harbour Authority,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,758,Gibsons Marina,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,763,Harbour Authority of Pender Harbou-Secret Cove,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,764,Harbour Authority of Pender Harbour-Hospital Bay,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,765,Harbour Authority of Pender Harbour-Whiskey Slough,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,766,Harbour Authority of Pender- Madeira Park,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,780,John Henry's Marina & Resort,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,789,Little Bay Resort,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,816,Painted Boat Resort Spa & Marina,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,819,Pender Harbour Hotel & Grasshopper Pub,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,820,Pender Harbour Resort & Marina,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,851,Secret Cove Marina and Anchorage,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,872,Sunshine Coast Resort Hotel & Marina,,,,Sunshine Coast Regional District,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,806,Nico Wynd Marina,,,,Surrey,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,875,Telegraph Harbour Marina,,,,Thetis Island,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,774,Heritage Harbour Marina,,,,Vancouver,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,812,Pacific Boulevard Marina,,,,Vancouver,British Columbia,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,17,[DEMO] Royal Vancouver Marina,,https://royalvancmarina.example.com,,Vancouver,British Columbia,,CA,,,,,marina,Full-service,Private,,280,,,,,false,,[DEMO] Ian Fletcher,Harbour Master,ian.fletcher@royalvanc.example.com,604-555-0101,,"demo,seeded,pilot,ca","Flagship pilot account. High-value, politically connected. Interested in full marina electrification. Decision maker: Harbour Master Ian Fletcher.",
EXISTING,21,[DEMO] Coastal Electrification Program,,https://coastalelec.gov.example.com,,Victoria,British Columbia,,CA,,,,,marina,Grant Program,Federal / Provincial,,,,,,,false,,[DEMO] Dr. Anika Singh,Program Manager,a.singh@coastalelec.gov.example.com,250-555-0501,,"demo,seeded,government,grant,ca",BC provincial electrification grant body. Reviewing pilot applications for Phase 2 funding. Key contact: Program Manager Dr. Anika Singh.,
EXISTING,1055,Falcon Lake Marina,,,,Falcon Lake,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1052,Gimli Harbour,,,,Gimli,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1053,Gimli Yacht Club,,,,Gimli,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1059,Grand Beach Marina,,,,Grand Beach,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1065,Hecla Village Harbour,,,,Hecla,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1054,Gull Harbour Marina,,,,Hecla Island,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,994,Balsam Harbour marina,,,,Manitoba,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,995,Boundary Creek Marina,,,,Manitoba,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,996,Gimli Harbour Authority,,,,Manitoba,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,997,Gull Harbour Restaurant & Marina,,,,Manitoba,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,998,Hnausa Harbour,,,,Manitoba,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,999,Little Grindstone Harbour,,,,Manitoba,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1000,Oak Lake Marina,,,,Manitoba,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1001,Silver Harbour Marine Resort,,,,Manitoba,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1002,Steep Rock Marina and Beach,,,,Manitoba,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1066,Lake Manitoba Narrows Marina,,,,Manitoba Narrows,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1063,Matlock Harbour Marina,,,,Matlock,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1058,Pine Falls Marina,,,,Pine Falls,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1064,Riverton Harbour,,,,Riverton,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1057,Selkirk Marina,,,,Selkirk,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1062,St. Laurent Marina,,,,St. Laurent,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1060,Victoria Beach Marina,,,,Victoria Beach,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1056,West Hawk Lake Marina,,,,West Hawk Lake,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1061,Whiteshell Marina,,,,Whiteshell,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1067,Winnipeg Yacht Club,,,,Winnipeg,Manitoba,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1139,La Marina de Bas-Caraquet,,,,Bas-Caraquet,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1147,Bathurst Marina,,,,Bathurst,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1146,Bouctouche Marina,,,,Bouctouche,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1148,Campbellton Marina,,,,Campbellton,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1138,Caraquet Marina,,,,Caraquet,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1145,Cocagne Marina,,,,Cocagne,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1150,Deer Island Marina,,,,Deer Island,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1136,Fredericton Yacht Club,,,,Fredericton,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1135,Regent Street Wharf Marina,,,,Fredericton,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1133,Gagetown Marina,,,,Gagetown,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1149,Grand Manan Marina,,,,Grand Manan,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1152,Hampton Harbour Marina,,,,Hampton,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1137,Mactaquac Power Boat Marina,,,,Mactaquac,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,246,Royal Kennebeccasis Yacht Club,,,,Millidgeville,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1141,Miramichi Boating and Yacht Club,,,,Miramichi,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1140,Station Wharf Marina,,,,Miramichi,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1008,Dalhousie Regional Marina,,,,New Brunswick,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1009,RKYC,,,,New Brunswick,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1134,Oromocto Boat Club,,,,Oromocto,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1143,Richibucto Marina,,,,Richibucto,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,247,Rothesay Yacht Club,,,,Rothesay,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,190,Saint John Marina,,,,Saint John,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,189,Saint John Power Boat Club,,,,Saint John,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1142,Pointe de Chene Yacht Club,,,,Shediac,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1144,Shediac Bay Marina,,,,Shediac,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,188,St. Andrews Market Wharf Marina,,,,St. Andrews,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1151,Sussex Marina,,,,Sussex,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1153,Woodstock Valley Yacht Club,,,,Woodstock,New Brunswick,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1169,Bay Roberts Marina,,,,Bay Roberts,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1163,Bonavista Marina,,,,Bonavista,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1171,Brigus Marina,,,,Brigus,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1170,Carbonear Marina,,,,Carbonear,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1157,Clarenville Rotary Marina,,,,Clarenville,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1160,Corner Brook Marina,,,,Corner Brook,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1156,Foxtrap Marina,,,,Foxtrap,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1166,Gander Bay Marina,,,,Gander Bay,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1165,Grand Bank Marina,,,,Grand Bank,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1173,Happy Valley-Goose Bay Marina,,,,Happy Valley-Goose Bay,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1172,Harbour Breton Marina,,,,Harbour Breton,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1155,Holyrood Marina Park,,,,Holyrood,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1158,Lewisporte Marina,,,,Lewisporte,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1164,Marystown Marina,,,,Marystown,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1010,Admiral's Marina,,,,Newfoundland and Labrador,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1011,Brigus Harbour,,,,Newfoundland and Labrador,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1012,Burgeo wharf,,,,Newfoundland and Labrador,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1013,Fort Amherst Harbour Authority- St. John's (Prosser's Rock),,,,Newfoundland and Labrador,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1014,Harbour Authority of Foxtrap,,,,Newfoundland and Labrador,Newfoundland and Labrador,,CA,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
