action,cms_account_id,name,legal_name,website,street_address,city,state_province,postal_zip,country,region,timezone,latitude,longitude,segment,marina_type,ownership_type,parent_company,slip_count,slip_mix,avg_boat_size_range,power_demand_intensity,seasonality,expansion_plans,expansion_notes,contact_name,contact_title,contact_email,contact_phone,contact_linkedin,tags,notes,lead_source
EXISTING,5543,Harris Harbor in,,,1400 Harbor Way,Juneau,Alaska,99801,US,,,,,100 to 300,,,,204,,,,,false,,,,,,,,,marina_directory
EXISTING,4681,Intermediate Vessel Float in,,,530 S Franklin St,Juneau,Alaska,99801,US,,,,,More than 900,,,,1000,,,,,false,,,,,,,,,marina_directory
EXISTING,11064,Petro Marine Juneau in,,,3560 N. Douglas Hwy,Juneau,Alaska,99802,US,,,,,Less than 100,,,,1,,,,,false,,,,,,,,,marina_directory
EXISTING,423,City of Kake Marina in,,,Keku Rd,Kake,Alaska,99830,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,4674,City of Ketchikan Port and Harbors in,,,2933 Tongass Avenue,Ketchikan,Alaska,99901,US,,,,,More than 900,,,,1170,,,,,false,,,,,,,,,marina_directory
EXISTING,8579,Clover Pass Resort in,,,708 North Point Higgins Rd,Ketchikan,Alaska,99901,US,,,,,Less than 100,,,,48,,,,,false,,,,,,,,,marina_directory
EXISTING,1412,Doyon's Landing in,,,1716 S Tongass HIghway,Ketchikan,Alaska,99901,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9604,Edgewater Inn Restaurant and Marina in,,,4871 N Tongass Hwy,Ketchikan,Alaska,99901,US,,,,,Less than 100,,,,25,,,,,false,,,,,,,,,marina_directory
EXISTING,1416,Ketchikan Marina in,,,,Ketchikan,Alaska,,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,10752,Ketchikan Moorage in,,,1285 Tongass Ave,Ketchikan,Alaska,99901,US,,,,,Less than 100,,,,7,,,,,false,,,,,,,,,marina_directory
EXISTING,6352,Ketchikan Yacht Club in,,,"Thomas Basin, 2",Ketchikan,Alaska,99901,US,,,,,100 to 300,,,,136,,,,,false,,,,,,,,,marina_directory
EXISTING,6400,Knudson Cove Marina in,,,407 Knudson Cove Road North,Ketchikan,Alaska,99901,US,,,,,100 to 300,,,,130,,,,,false,,,,,,,,,marina_directory
EXISTING,1414,Petro Marine Ketchikan in,,,1100 Stedman St.,Ketchikan,Alaska,99901,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9133,Refuge Cove Marina in,,,8119 N Tongass Hwy,Ketchikan,Alaska,99901,US,,,,,Less than 100,,,,35,,,,,false,,,,,,,,,marina_directory
EXISTING,9869,Salmon Falls Resort in,,,16707 N Tongass Hwy,Ketchikan,Alaska,99901,US,,,,,Less than 100,,,,20,,,,,false,,,,,,,,,marina_directory
EXISTING,1420,Petro Marine Kodiak in,,,104 Marine Way,Kodiak,Alaska,99615,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,4731,Port of Kodiak in,,,710 Mill Bay Road,Kodiak,Alaska,99615,US,,,,,700 to 900,,,,700,,,,,false,,,,,,,,,marina_directory
EXISTING,1421,Swan Lake Boat Harbor in,,,,Kotzebue,Alaska,99752,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,422,Metlakatla Community Dock in,,,Western Ave,Metlakatla,Alaska,99926,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,1423,Ninilchik Small Boat Harbor in,,,,Ninilchik,Alaska,99639,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6975,Pelican Harbor in,,,Pelican Harbor,Pelican,Alaska,,US,,,,,Less than 100,,,,98,,,,,false,,,,,,,,,marina_directory
EXISTING,4793,Petersburg Harbor in,,,,Petersburg,Alaska,99833,US,,,,,500 to 700,,,,577,,,,,false,,,,,,,,,marina_directory
EXISTING,11005,Petro Marine Petersburg in,,,901 S. Nordic St.,Petersburg,Alaska,99833,US,,,,,Less than 100,,,,2,,,,,false,,,,,,,,,marina_directory
EXISTING,10074,Piston and Rudder Services in,,,1000 S Nordic Dr,Petersburg,Alaska,99833,US,,,,,Less than 100,,,,18,,,,,false,,,,,,,,,marina_directory
EXISTING,5178,South Harbor in,,,223 Harbor Way,Petersburg,Alaska,99833,US,,,,,100 to 300,,,,285,,,,,false,,,,,,,,,marina_directory
EXISTING,1415,Point Baker Marina in,,,,Point Baker,Alaska,,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6401,Harbor Cafe in,,,,Sand Point,Alaska,,US,,,,,100 to 300,,,,130,,,,,false,,,,,,,,,marina_directory
EXISTING,6283,City of Seldovia Harbormaster in,,,255 Main St,Seldovia,Alaska,99663,US,,,,,100 to 300,,,,140,,,,,false,,,,,,,,,marina_directory
EXISTING,4771,Seward Harbormaster in,,,1215 4th Ave,Seward,Alaska,99664,US,,,,,500 to 700,,,,600,,,,,false,,,,,,,,,marina_directory
EXISTING,5372,William H. Seward Yacht Club in,,,303 N Harbor St,Seward,Alaska,99664,US,,,,,100 to 300,,,,240,,,,,false,,,,,,,,,marina_directory
EXISTING,5373,Eliason Harbor in,,,617 Katlian St. OFC,Sitka,Alaska,99835,US,,,,,100 to 300,,,,240,,,,,false,,,,,,,,,marina_directory
EXISTING,1417,Petro Marine Sitka in,,,#1 Lincoln St.,Sitka,Alaska,99835,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1418,Petro Marine Skagway in,,,#10 Terminal Road,Skagway,Alaska,99840,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7188,Skagway Small Boat Harbor in,,,295 Congress Way,Skagway,Alaska,99840,US,,,,,Less than 100,,,,87,,,,,false,,,,,,,,,marina_directory
EXISTING,1413,Eagle's Roost Lodge in,,,"PMB 335, 35555 Spur Hwy.",Soldotna,Alaska,99669,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9327,Tenakee Springs in,,,,Tenakee Springs,Alaska,99841,US,,,,,Less than 100,,,,30,,,,,false,,,,,,,,,marina_directory
EXISTING,4820,Valdez Small Boat Harbor in,,,300 N. Harbor Dr.,Valdez,Alaska,99686,US,,,,,500 to 700,,,,511,,,,,false,,,,,,,,,marina_directory
EXISTING,6966,Cliffside Marina and Yacht Club in,,,100 West Camp Rd,Whittier,Alaska,99693,US,,,,,Less than 100,,,,99,,,,,false,,,,,,,,,marina_directory
EXISTING,4983,Whittier Harbor Master in,,,1 Harbor View Dr,Whittier,Alaska,99693,US,,,,,300 to 500,,,,360,,,,,false,,,,,,,,,marina_directory
EXISTING,9499,Wrangell Harbor Master in,,,,Wrangell,Alaska,99929,US,,,,,Less than 100,,,,28,,,,,false,,,,,,,,,marina_directory
EXISTING,7986,Yakutat Public Dock in,,,Mallott Avenue,Yakutat,Alaska,99689,US,,,,,Less than 100,,,,60,,,,,false,,,,,,,,,marina_directory
EXISTING,4772,Katherine Landing at Lake Mohave Marina in,,,2690 E. Katherine Spur Rd.,Bullhead City,Arizona,86429,US,,,,,500 to 700,,,,600,,,,,false,,,,,,,,,marina_directory
EXISTING,10380,Riviera Marina in,,,520 Riviera Blvd,Bullhead City,Arizona,86442,US,,,,,Less than 100,,,,13,,,,,false,,,,,,,,,marina_directory
EXISTING,4913,Bartlett Lake Marina in,,,"20808 E Bartlett Dam Rd, Tonto National Forest",Carefree,Arizona,85377,US,,,,,300 to 500,,,,400,,,,,false,,,,,,,,,marina_directory
EXISTING,1426,Crazy Horse Campground & Marina in,,,1534 Beachcomber Blvd,Lake Havasu City,Arizona,86403,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1427,Havasu Riviera Marina in,,,2067 Havasu Riviera Parkway,Lake Havasu City,Arizona,86403,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,4682,Lake Havasu Marina in,,,1100 N. McCulloch Blvd.,Lake Havasu City,Arizona,86403,US,,,,,More than 900,,,,1000,,,,,false,,,,,,,,,marina_directory
EXISTING,7486,London Bridge Marina in,,,1477 Queens Bay,Lake Havasu City,Arizona,86403,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,10688,Shugrue's Restaurant & Bar in,,,1425 McCulloch Blvd N,Lake Havasu City,Arizona,86403,US,,,,,Less than 100,,,,8,,,,,false,,,,,,,,,marina_directory
EXISTING,10161,Stone Bridge Pier Marina in,,,501 English Village,Lake Havasu City,Arizona,86403,US,,,,,Less than 100,,,,16,,,,,false,,,,,,,,,marina_directory
EXISTING,5179,Saguaro Lake Marina in,,,14011 N Bush Highway,Mesa,Arizona,85215,US,,,,,100 to 300,,,,285,,,,,false,,,,,,,,,marina_directory
EXISTING,5284,Antelope Point Marina in,,,537 Marina Parkway,Page,Arizona,86040,US,,,,,100 to 300,,,,250,,,,,false,,,,,,,,,marina_directory
EXISTING,1424,Lake Powell Marina at Wahweap in,,,100 Lakeshore Drive,Page,Arizona,86040,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6091,Blue Water Resort Marina in,,,11300 Resort Drive,Parker,Arizona,85344,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,5097,Havasu Springs Resort Marina in,,,2581 N. Highway 95,Parker,Arizona,85344,US,,,,,300 to 500,,,,300,,,,,false,,,,,,,,,marina_directory
EXISTING,4802,Pleasant Harbor Marina in,,,40202 N 87th Ave,Peoria,Arizona,85383,US,,,,,500 to 700,,,,551,,,,,false,,,,,,,,,marina_directory
EXISTING,5098,Scorpion Bay Marina in,,,"10970 W, Peninsula Blvd",Peoria,Arizona,85383,US,,,,,300 to 500,,,,300,,,,,false,,,,,,,,,marina_directory
EXISTING,7090,Apache Lake Marina and Resort in,,,229.5 Mile Marker,Roosevelt,Arizona,85545,US,,,,,Less than 100,,,,90,,,,,false,,,,,,,,,marina_directory
EXISTING,5265,Roosevelt Lake Marina in,,,HC02 Box 4850,Roosevelt,Arizona,855453,US,,,,,100 to 300,,,,258,,,,,false,,,,,,,,,marina_directory
EXISTING,9791,Town Lake Marina Boat Launch in,,,,Tempe,Arizona,85281,US,,,,,Less than 100,,,,22,,,,,false,,,,,,,,,marina_directory
EXISTING,5565,Temple Bar Marina in,,,1 Main Street,Temple Bar Marina,Arizona,86443,US,,,,,100 to 300,,,,200,,,,,false,,,,,,,,,marina_directory
EXISTING,5187,Canyon Lake Marina in,,,16802 N.E. Highway 88,Tortilla Flat,Arizona,85190,US,,,,,100 to 300,,,,283,,,,,false,,,,,,,,,marina_directory
EXISTING,1425,Willow Beach Marina in,,,,Willow Beach,Arizona,,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8651,Martinez Lake Resort in,,,11422 Smoke Tree Road,Yuma,Arizona,85365,US,,,,,Less than 100,,,,45,,,,,false,,,,,,,,,marina_directory
EXISTING,8847,Iron Mountain Yacht Club in,,,134 Iron Mountain Marina Dr,Arkadelphia,Arkansas,71923,US,,,,,Less than 100,,,,40,,,,,false,,,,,,,,,marina_directory
EXISTING,7487,DeGray Lake Resort Marina in,,,2027 State Park Entrance Road,Bismarck,Arkansas,71929,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,1428,Bull Shoals Lake Boat Dock in,,,PO Box 748,Bull Shoals,Arkansas,72619,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5374,Jordan Marina in,,,3291 Jordan Landing Rd,Calico Rock,Arkansas,72519,US,,,,,100 to 300,,,,240,,,,,false,,,,,,,,,marina_directory
EXISTING,9709,Thunderbird Marina in,,,165 Iroquois Dr,Cherokee Village,Arkansas,72529,US,,,,,Less than 100,,,,24,,,,,false,,,,,,,,,marina_directory
EXISTING,8848,Spadra Waterfront Marina in,,,700 Marina Dr,Clarksville,Arkansas,72830,US,,,,,Less than 100,,,,40,,,,,false,,,,,,,,,marina_directory
EXISTING,5924,Sugarloaf Harbor Marina in,,,1502 Shoreline Drive,Diamond City,Arkansas,72630,US,,,,,100 to 300,,,,168,,,,,false,,,,,,,,,marina_directory
EXISTING,1441,Millwood State Park in,,,1564 Hwy. 32,East Ashdown,Arkansas,71822,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5221,Choctaw Marina in,,,3850 Hwy 330,East Choctaw,Arkansas,72028,US,,,,,100 to 300,,,,270,,,,,false,,,,,,,,,marina_directory
EXISTING,6471,Starkey Marina in,,,4022 Mundell Rd,Eureka Springs,Arkansas,72631,US,,,,,100 to 300,,,,125,,,,,false,,,,,,,,,marina_directory
EXISTING,6092,101 Boat Dock in,,,565 Howard Cove Rd,Gamaliel,Arkansas,72537,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,5264,Fout Boat Dock in,,,2932 Fout Road,Gamaliel,Arkansas,72537,US,,,,,100 to 300,,,,259,,,,,false,,,,,,,,,marina_directory
EXISTING,424,Beaver Lake Sailing Club in,,,11184 Latham’s Landing Rd,Garfield,Arkansas,72732,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,5568,Lost Bridge Marina in,,,12861 Marina Rd,Garfield,Arkansas,72732,US,,,,,100 to 300,,,,200,,,,,false,,,,,,,,,marina_directory
EXISTING,5158,Lacey's Narrows Marina in,,,7674 Edgemont Rd,Greers Ferry,Arkansas,72067,US,,,,,100 to 300,,,,298,,,,,false,,,,,,,,,marina_directory
EXISTING,6093,Shiloh Marina in,,,1350 Shiloh Road,Greers Ferry,Arkansas,72067,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,4732,Dam Site Marina in,,,319 Heber Springs Road,Heber Springs,Arkansas,72543,US,,,,,700 to 900,,,,700,,,,,false,,,,,,,,,marina_directory
EXISTING,4692,Eden Isle Marina in,,,10 Yacht Harbor Rd,Heber Springs,Arkansas,72543,US,,,,,More than 900,,,,900,,,,,false,,,,,,,,,marina_directory
EXISTING,6725,Heber Springs Marina in,,,99 Park Road,Heber Springs,Arkansas,72543,US,,,,,100 to 300,,,,110,,,,,false,,,,,,,,,marina_directory
EXISTING,1444,Lake Norfork Marina in,,,19 Co Rd 828,Henderson,Arkansas,72544,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1438,Greers Ferry Yacht Club in,,,7910 Edgemont Rd,Higden,Arkansas,72067,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7222,Peter's Sugar Loaf Marina in,,,1379 Resort Road,Higden,Arkansas,72067,US,,,,,Less than 100,,,,85,,,,,false,,,,,,,,,marina_directory
EXISTING,1440,Holiday Island Marina in,,,124 Woodsdale Dr,Holiday Island,Arkansas,72631,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1429,Box Hound Marina Resort and RV Park in,,,1313 E. Tri Lakes Dr,Horseshoe Bend,Arkansas,72512,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8776,Paradise Cove Marina in,,,1300 Airport Rd,Hot Springs,Arkansas,71913,US,,,,,Less than 100,,,,42,,,,,false,,,,,,,,,marina_directory
EXISTING,7091,Balboa Marina in,,,480 Ponce de Leon Drive,Hot Springs Village,Arkansas,71909,US,,,,,Less than 100,,,,90,,,,,false,,,,,,,,,marina_directory
EXISTING,10075,Lake Desoto Marina in,,,120 Marina Rd,Hot Springs Village,Arkansas,71909,US,,,,,Less than 100,,,,18,,,,,false,,,,,,,,,marina_directory
EXISTING,8777,North Shore Resort in,,,354 Navy Landing Rd,Jessieville,Arkansas,71949,US,,,,,Less than 100,,,,42,,,,,false,,,,,,,,,marina_directory
EXISTING,5718,Kirby Landing Marina in,,,328 Kirby Landing Road,Kirby,Arkansas,71950,US,,,,,100 to 300,,,,194,,,,,false,,,,,,,,,marina_directory
EXISTING,6095,Lakeview Cove Marina in,,,707 Boat Dock Road,Lakeview,Arkansas,72642,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,9870,Tucker Hollow Park in,,,23054 HWY 281 N,Lead Hill,Arkansas,72644,US,,,,,Less than 100,,,,20,,,,,false,,,,,,,,,marina_directory
EXISTING,5456,Little Rock Yacht Club in,,,#1 Yacht Club Drive,Little Rock,Arkansas,72212,US,,,,,100 to 300,,,,223,,,,,false,,,,,,,,,marina_directory
EXISTING,9093,River Valley Marina in,,,6601 River Valley Marina Rd,Little Rock,Arkansas,72223,US,,,,,Less than 100,,,,36,,,,,false,,,,,,,,,marina_directory
EXISTING,5976,Rock City Yacht Club in,,,1726 EAST 2ND STREET,Little Rock,Arkansas,72202,US,,,,,100 to 300,,,,160,,,,,false,,,,,,,,,marina_directory
EXISTING,6094,Hickory Creek Marina in,,,12737 Hickory Creek Rd,Lowell,Arkansas,72745,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,8652,Bull Shoals Lake Resort in,,,327 Westview Rd,Midway,Arkansas,72651,US,,,,,Less than 100,,,,45,,,,,false,,,,,,,,,marina_directory
EXISTING,1436,Buzzard Roost Boat Dock in,,,4769 Buzzard Roost Road,Mountain Home,Arkansas,72653,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1437,Cranfield Marina in,,,2028 Cranfield Road,Mountain Home,Arkansas,72653,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5285,Panther Bay Marina in,,,151 Panther Bay Loop,Mountain Home,Arkansas,72573,US,,,,,100 to 300,,,,250,,,,,false,,,,,,,,,marina_directory
EXISTING,5566,Quarry Marina in,,,209 Quarry Park Point,Mountain Home,Arkansas,72654,US,,,,,100 to 300,,,,200,,,,,false,,,,,,,,,marina_directory
EXISTING,4914,Tracy Ferry Marina in,,,3438 Tracy Ferry Rd,Mountain Home,Arkansas,72653,US,,,,,300 to 500,,,,400,,,,,false,,,,,,,,,marina_directory
EXISTING,425,Lake Ouachita State Park Marina in,,,5451 Mountain Pine Road,Mountain Pine,Arkansas,71956,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,4677,Mountain Harbor Resort and Marina in,,,994 Mountain Harbor Rd,Mt Ida,Arkansas,71957,US,,,,,More than 900,,,,1100,,,,,false,,,,,,,,,marina_directory
EXISTING,5962,Lake Ouachita Shores Marina in,,,359 Ouachita Shores Pkwy,Mt. Ida,Arkansas,71957,US,,,,,100 to 300,,,,162,,,,,false,,,,,,,,,marina_directory
EXISTING,1433,Swaha Lodge and Marina in,,,205 Dynamite Hill Road,Murfreesboro,Arkansas,71958,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1435,Arkansas Inland Maritime Museum in,,,120 Riverfront Park Dr,North Little Rock,Arkansas,72114,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7896,Rockwater Marina in,,,River Rd,North Littlerock,Arkansas,72114,US,,,,,Less than 100,,,,64,,,,,false,,,,,,,,,marina_directory
EXISTING,426,Oakland Marina in,,,9924 Oakland Rd,Oakland,Arkansas,72661,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,10402,Coon Creek Fishing Resort in,,,Marion County 8036,Peel,Arkansas,72668,US,,,,,Less than 100,,,,12,,,,,false,,,,,,,,,marina_directory
EXISTING,9547,Island Harbor Marina in,,,1700 Island Harbor Marina Rd,Pine Bluff,Arkansas,71602,US,,,,,Less than 100,,,,27,,,,,false,,,,,,,,,marina_directory
EXISTING,4995,Horseshoe Bend Marina in,,,16168 AR-94,Rogers,Arkansas,72758,US,,,,,300 to 500,,,,350,,,,,false,,,,,,,,,marina_directory
EXISTING,4716,Prairie Creek Marina in,,,1 Prairie Creek Marina Drive,Rogers,Arkansas,72756,US,,,,,700 to 900,,,,750,,,,,false,,,,,,,,,marina_directory
EXISTING,1442,Ugly John’s Rocky Branch Marina in,,,8872 Rocky Branch Marina Rd,Rogers,Arkansas,72756,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1434,Grand Maumelle Sailing Club in,,,12000 Maumelle Harbour Rd,Roland,Arkansas,72135,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1443,WestRock Landing in,,,11800 Maumelle Harbour Rd.,Roland,Arkansas,72135,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5701,Echo Canyon Resort and Marina in,,,2645 Blakely Dam Road,Royal,Arkansas,71968,US,,,,,100 to 300,,,,198,,,,,false,,,,,,,,,marina_directory
EXISTING,1439,Lake Escape Houseboats in,,,720 Caribbean Cove,Royal,Arkansas,71968,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,4750,Safe Harbor Brady Mountain in,,,4120 Brady Mountain Rd,Royal,Arkansas,71968,US,,,,,500 to 700,,,,650,,,,,false,,,,,,,,,marina_directory
EXISTING,7092,Russellville Marina in,,,330 Beach Rd,Russellville,Arkansas,72802,US,,,,,Less than 100,,,,90,,,,,false,,,,,,,,,marina_directory
EXISTING,1431,Fairfield Bay Marina in,,,4350 Ar 330 Hwy S,Shirley,Arkansas,72153,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6096,War Eagle Marina in,,,23151 War Eagle Marina Dr,Springdale,Arkansas,72764,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,1432,Highway 27 Fishing Village in,,,214 Fishing Village Rd.,Story,Arkansas,71970-8111,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5567,Cricket Creek Marina in,,,20515 Boat Dock Rd,W. Omaha,Arkansas,72662,US,,,,,100 to 300,,,,200,,,,,false,,,,,,,,,marina_directory
EXISTING,1430,Self Creek Lodge and Marina in,,,4192 Highway 70,West Kirby,Arkansas,71950,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7427,Lake Yosemite in,,,5714 North Lake Road,5714 North Lake Road,California,95340,US,,,,,Less than 100,,,,78,,,,,false,,,,,,,,,marina_directory
EXISTING,7665,Aeolian Yacht Club in,,,980 Fernside Drive,Alameda,California,94501,US,,,,,Less than 100,,,,70,,,,,false,,,,,,,,,marina_directory
EXISTING,4810,Alameda Marina in,,,1815 Clement Ave,Alameda,California,94501,US,,,,,500 to 700,,,,530,,,,,false,,,,,,,,,marina_directory
EXISTING,6656,Alameda Yacht Club in,,,1535 Buena Vista Ave,Alameda,California,94501,US,,,,,100 to 300,,,,115,,,,,false,,,,,,,,,marina_directory
EXISTING,7044,Ballena Bay Yacht Club in,,,1150 Ballena Blvd,Alameda,California,94501,US,,,,,Less than 100,,,,94,,,,,false,,,,,,,,,marina_directory
EXISTING,1675,Bay Ship and Yacht in,,,2900 Main Street #2100,Alameda,California,95401,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8002,Club Nautique - Alameda in,,,"1150 Ballena Blvd, Suite 161",Alameda,California,94501,US,,,,,Less than 100,,,,60,,,,,false,,,,,,,,,marina_directory
EXISTING,7496,Encinal Yacht Club in,,,1251 Pacific Marina,Alameda,California,94501,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,4852,Fortman Marina in,,,1535 Buena Vista Ave,Alameda,California,94501,US,,,,,300 to 500,,,,497,,,,,false,,,,,,,,,marina_directory
EXISTING,4918,Grand Marina in,,,2099 Grand Street,Alameda,California,94501,US,,,,,300 to 500,,,,400,,,,,false,,,,,,,,,marina_directory
EXISTING,4723,Marina Village Yacht Harbor in,,,1030 Marina Village Parkway,Alameda,California,94501,US,,,,,700 to 900,,,,738,,,,,false,,,,,,,,,marina_directory
EXISTING,8381,Mariner Square in,,,2415 Mariner Square Drive,Alameda,California,94501,US,,,,,Less than 100,,,,50,,,,,false,,,,,,,,,marina_directory
EXISTING,5712,Oakland Yacht Club in,,,1 Pacific Marina,Alameda,California,94501,US,,,,,100 to 300,,,,196,,,,,false,,,,,,,,,marina_directory
EXISTING,4817,Safe Harbor Ballena Isle in,,,1150 Ballena Blvd. Suite 111,Alameda,California,94501,US,,,,,500 to 700,,,,515,,,,,false,,,,,,,,,marina_directory
EXISTING,1634,Svenden's Boat Works in,,,1851 Clement Avenue,Alameda,California,94501,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1599,The Boatyard at Grand Marina in,,,2021 Alaska Packer Place,Alameda,California,94501,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6731,Union Point Marina in,,,2301 Embarcadero,Alameda,California,94502,US,,,,,100 to 300,,,,110,,,,,false,,,,,,,,,marina_directory
EXISTING,1612,Schooner's Landing Marina in,,,33621 Albion River N Side Rd,Albion,California,95410,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1686,South Bay Yacht Club in,,,1491 Hope Street,Alviso,California,95002,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1270,New Melones Lake Marina in,,,6503 Glory Hole Rd,Angels Camp,California,95222,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,5181,Antioch Marina in,,,"#5 Marina Plaza (Foot of \""L\"" St)",Antioch,California,94509-7905,US,,,,,100 to 300,,,,285,,,,,false,,,,,,,,,marina_directory
EXISTING,7327,Bridge Marina Yacht Club in,,,20 Fleming Lane,Antioch,California,94509,US,,,,,Less than 100,,,,80,,,,,false,,,,,,,,,marina_directory
